A15	21	N	NS	5250	Καβσεηλ	καβσεηλ	καβσεηλ	Καβσεηλ	Kabsehl	kabsehl	kabsehl	Kabsehl	Kabsehl				*KABSEHL	*KABSEHL
15	39	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	39	N	NS	5250	Βαζκαθ	βαζκαθ	βαζκαθ	Βαζκαθ	Bazkaq	bazkaq	bazkaq	Bazkaq	Bazkaq				*BAZKAQ	*BAZKAQ
15	39	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	39	N	NS	5250	Αγλων	αγλων	αγλων	Αγλων	Aglwn	aglwn	aglwn	Aglwn	Aglwn				*AGLWN	*AGLWN
15	40	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	40	N	NS	5250	Χαββα	χαββα	χαββα	Χαββα	Xabba	xabba	xabba	Xabba	Xabba				*XABBA	*XABBA
15	40	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	40	N	NS	5250	Λαμας	λαμας	λαμας	Λαμας	Lamaj	lamaj	lamaj	Lamaj	Lamaj				*LAMAS	*LAMAS
15	40	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	40	N	NS	5250	Χαθλως	χαθλως	χαθλως	Χαθλως	Xaqlwj	xaqlwj	xaqlwj	Xaqlwj	Xaqlwj				*XAQLWS	*XAQLWS
15	41	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	41	N	NS	5250	Γαδηρωθ	γαδηρωθ	γαδηρωθ	Γαδηρωθ	Gadhrwq	gadhrwq	gadhrwq	Gadhrwq	Gadhrwq				*GADHRWQ	*GADHRWQ
15	41	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	41	N	NS	5250	Βηθδαγων	βηθδαγων	βηθδαγων	Βηθδαγων	Bhqdagwn	bhqdagwn	bhqdagwn	Bhqdagwn	Bhqdagwn				*BHQDAGWN	*BHQDAGWN
15	41	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	41	N	NS	5250	Νωμα	νωμα	νωμα	Νωμα	Nwma	nwma	nwma	Nwma	Nwma				*NWMA	*NWMA
15	41	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	41	N	NS	5250	Μακηδα	μακηδα	μακηδα	Μακηδα	Makhda	makhda	makhda	Makhda	Makhda			,	*MAKHDA	*MAKHDA
15	41	N3I	NPF	13954	πόλεις	πολεις	πολεις	πόλις	po/leij	poleij	poleij	po/lij	po/lij				PO/LEIS	PO/LIS
15	41	M		7	δεκαὲξ	δεκαεξ	δεκαεξ	δεκαέξ	dekae\c	dekaec	dekaec	dekae/c	dekae/c				DEKAE\C	DE/KA+E(/C
15	41	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	41	RA	NPF	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(	o(				AI(	O(
15	41	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw~mai	kwmai	kwmai	kw/mh	kw/mh				KW=MAI	KW/MH
15	41	RD	GPF	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j			·	AU)TW=N	AU)TO/S
15	42	N	NS	5250	Λεβνα	λεβνα	λεβνα	Λεβνα	Lebna	lebna	lebna	Lebna	Lebna				*LEBNA	*LEBNA
15	42	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	42	N	NS	5250	Αθερ	αθερ	αθερ	Αθερ	Aqer	aqer	aqer	Aqer	Aqer				*AQER	*AQER
15	43	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	43	N	NS	5250	Ιεφθα	ιεφθα	ιεφθα	Ιεφθα	Iefqa	iefqa	iefqa	Iefqa	Iefqa				*IEFQA	*IEFQA
15	43	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	43	N	NS	5250	Ασεννα	ασεννα	ασεννα	Ασεννα	Asenna	asenna	asenna	Asenna	Asenna				*ASENNA	*ASENNA
15	43	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	43	N	NS	5250	Νεσιβ	νεσιβ	νεσιβ	Νεσιβ	Nesib	nesib	nesib	Nesib	Nesib				*NESIB	*NESIB
15	44	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	44	N	NS	5250	Κειλα	κειλα	κειλα	Κεϊλα	Keila	keila	keila	Kei:la	Kei:la				*KEI+LA	*KEI+LA
15	44	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	44	N	NS	5250	Αχζιβ	αχζιβ	αχζιβ	Αχζιβ	Axzib	axzib	axzib	Axzib	Axzib				*AXZIB	*AXZIB
15	44	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	44	N	NS	5250	Μαρησα	μαρησα	μαρησα	Μαρησα	Marhsa	marhsa	marhsa	Marhsa	Marhsa				*MARHSA	*MARHSA
15	44	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	44	N	NSF	13442	Εδωμ	εδωμ	εδωμ	Εδωμ	Edwm	edwm	edwm	Edwm	Edwm			,	*EDWM	*EDWM
15	44	N3I	NPF	13954	πόλεις	πολεις	πολεις	πόλις	po/leij	poleij	poleij	po/lij	po/lij				PO/LEIS	PO/LIS
15	44	M		7	ἐννέα	ἐννεα	εννεα	ἐννέα	e)nne/a	e)nnea	ennea	e)nne/a	e)nne/a				E)NNE/A	E)NNE/A
15	44	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	44	RA	NPF	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(	o(				AI(	O(
15	44	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw~mai	kwmai	kwmai	kw/mh	kw/mh				KW=MAI	KW/MH
15	44	RD	GPF	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j			·	AU)TW=N	AU)TO/S
15	45	N	NS	5250	Ακκαρων	ακκαρων	ακκαρων	Ακκαρων	Akkarwn	akkarwn	akkarwn	Akkarwn	Akkarwn				*AKKARWN	*AKKARWN
15	45	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	45	RA	NPF	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(	o(				AI(	O(
15	45	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw~mai	kwmai	kwmai	kw/mh	kw/mh				KW=MAI	KW/MH
15	45	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)th~j	au)thj	authj	au)to/j	au)to/j				AU)TH=S	AU)TO/S
15	45	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	45	RA	NPF	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(	o(				AI(	O(
15	45	N3I	NPF	13954	ἐπαύλεις	ἐπαυλεις	επαυλεις	ἔπαυλις	e)pau/leij	e)pauleij	epauleij	e/)paulij	e)/paulij				E)PAU/LEIS	E)/PAULIS
15	45	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)th~j	au)thj	authj	au)to/j	au)to/j			·	AU)TH=S	AU)TO/S
15	46	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	46	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po\	a)po	apo	a)po/	a)po/				A)PO\	A)PO/
15	46	N	GS	5442	Ακκαρων	ακκαρων	ακκαρων	Ακκαρων	Akkarwn	akkarwn	akkarwn	Akkarwn	Akkarwn				*AKKARWN	*AKKARWN
15	46	N	NS	5250	Ιεμναι	ιεμναι	ιεμναι	Ιεμναι	Iemnai	iemnai	iemnai	Iemnai	Iemnai				*IEMNAI	*IEMNAI
15	46	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	46	A1S	NPF	13955	πᾶσαι	πασαι	πασαι	πᾶς	pa~sai	pasai	pasai	pa~j	pa=j			,	PA=SAI	PA=S
15	46	A1	NPF	13955	ὅσαι	ὁσαι	οσαι	ὅσος	o/(sai	o(sai	osai	o/(soj	o(/soj				O(/SAI	O(/SOS
15	46	V9	PAI3P	894081	εἰσὶν	εἰσιν	εισιν	εἰμί	ei)si\n	ei)sin	eisin	ei)mi/	ei)mi/				EI)SI\N	EI)MI/
